date,symbol,close,tradecount
12/21/22,1INCHBUSD,0.399,1153
12/20/22,1INCHBUSD,0.404,1369
12/19/22,1INCHBUSD,0.382,2167
12/18/22,1INCHBUSD,0.391,744
12/17/22,1INCHBUSD,0.39,1707
12/16/22,1INCHBUSD,0.385,2780
12/15/22,1INCHBUSD,0.423,892
12/14/22,1INCHBUSD,0.432,1482
12/13/22,1INCHBUSD,0.441,2304
12/12/22,1INCHBUSD,0.432,1889
